,annotator,label,stars,sentence1
528,bc01,1,,The tree gradually dropped its fruit to the ground.
529,bc01,1,,The tree dropped its fruit to the ground.
530,bc01,1,,Fruit hit the roof.
531,bc01,1,,Fruit hit the roof from the tree.
532,bc01,1,,Fruit at once hit the roof from the tree.
533,bc01,0,*,Fruit hit the roof against the ground.
534,bc01,0,*,Fruit at once hit the roof against the ground.
535,bc01,1,,Fruit dropped from the tree.
536,bc01,0,*,Fruit dropped from the tree from the clouds.
537,bc01,0,*,Fruit fell against the house.
538,bc01,0,*,Fruit fell against the house against the ground.
539,bc01,1,,The tree changed into an oak.
540,bc01,1,,The tree changed from a maple into an oak.
541,bc01,0,*,The maple changed into an oak from a cedar.
542,bc01,1,,The maple changed into an oak from a cedar.
543,bc01,1,,The maple changed into an oak.
544,bc01,1,,The oak developed out of a maple.
545,bc01,1,,The train reached the station.
546,bc01,1,,The branches knocked against the wall.
547,bc01,1,,The child became a man.
548,bc01,1,,The party lasted till midnight.
549,bc01,1,,The dog went crazy.
550,bc01,1,,It struck John that it was so.
551,bc01,1,,It came to John that it was so.
552,bc01,1,,The snake saw into the nest.
553,bc01,1,,Hard work resulted in high grades.
554,bc01,1,,The farm passed to John.
555,bc01,1,,John is touching the wall.
556,bc01,1,,The wall is being touched by John.
557,bc01,1,,A bear occupies the cave.
558,bc01,1,,A bear inhabits the cave.
559,bc01,1,,Water fills the tub.
560,bc01,1,,The electric main joins the house circuit in the basement.
561,bc01,1,,The house circuit is joined by the electric main in the basement.
562,bc01,1,,The fence straddles the sidewalk.
563,bc01,1,,The sidewalk is straddled by the fence.
564,bc01,1,,The man with a book.
565,bc01,1,,Gas escaped the tube.
566,bc01,1,,The terrorist escaped the prison cell.
567,bc01,1,,The prison cell was escaped by the terrorist.
568,bc01,1,,The rolling stone avoided the river.
569,bc01,1,,The river was avoided by the rolling stone.
570,bc01,1,,The agents caught the terrorist.
571,bc01,1,,The sponge soaked up the water.
572,bc01,1,,The tub filled with water.
573,bc01,1,,John received a book.
574,bc01,1,,John learned a lesson.
575,bc01,1,,The parcel reached John.
576,bc01,1,,John received the parcel.
577,bc01,1,,The farm finally got to John after much litigation.
578,bc01,0,*,The farm finally reached John after much litigation.
579,bc01,1,,Water filled the cup high.
580,bc01,1,,Water filled the cup.
581,bc01,0,*,Water emptied the cup.
582,bc01,0,*,The cup filled the water high.
583,bc01,0,*,The cup filled of water.
584,bc01,1,,The cup filled with water.
585,bc01,0,*,The cup emptied with water.
586,bc01,1,,the barge piled high with logs.
587,bc01,0,*,the road blocked with a stone.
588,bc01,0,*,the branch dropped bare of its apple.
589,bc01,0,*,the logs piled the barge high.
590,bc01,1,,a stone blocked the road.
591,bc01,0,*,the bottle drained the liquid free.
592,bc01,1,,the branch dropped its apple free.
593,bc01,1,,Some branches broke off of the tree.
594,bc01,0,*,The tree broke off some branches.
595,bc01,1,,The tree dropped some branches.
596,bc01,1,,The tree lost some branches.
597,bc01,1,,Water bubbled out of the kettle.
598,bc01,0,*,The kettle bubbled water up.
599,bc01,1,,The kettle bubbled water.
600,bc01,0,*,The cup filled water.
601,bc01,0,*,The stone knocked the pole into the road.
602,bc01,1,,The tub leaked empty of water.
603,bc01,0,*,The stone knocked against the pole into the road.
604,bc01,1,,Hail stones broke the window.
605,bc01,1,,The force of the wind broke the window.
606,bc01,0,*,The window broke from hail stones.
607,bc01,1,,The window broke from the force of the wind.
608,bc01,1,,What the force of the wind did to the window was break it.
609,bc01,1,,John hit the stone against the wall.
610,bc01,1,,John hit the wall with the stone.
611,bc01,1,,John tapped some wine from a barrel.
612,bc01,1,,John tapped a barrel of some wine.
613,bc01,1,,John laid the book on the table.
614,bc01,1,,John included his name in the list.
615,bc01,1,,John loaded the bricks onto the truck.
616,bc01,1,,John loaded the truck with bricks.
617,bc01,1,,John fed rice to the baby.
618,bc01,1,,John fed the baby rice.
619,bc01,1,,John fed the baby up with rice.
620,bc01,0,*,John fed the baby rice up.
621,bc01,1,,The ball lies completely in the box.
622,bc01,1,,The box completely contains the ball.
623,bc01,1,,The train got to the station fully.
624,bc01,1,,The train reached the station fully.
625,bc01,1,,Press the stamp against the pad completely.
626,bc01,1,,Press the pad with the stamp completely.
627,bc01,1,,Spray the paint onto the wall completely.
628,bc01,1,,Spray all the paint onto the wall completely.
629,bc01,0,*,Spray the wall with all the paint.
630,bc01,1,,Spray the whole wall with the paint.
631,bc01,1,,What John did to the wall was paint it.
632,bc01,1,,What John did to the whole wall was paint it.
633,bc01,1,,What John did to the wall was hit it.
634,bc01,0,*,What the stone did to the wall was hit it.
635,bc01,0,*,What the stone did to the whole wall was hit it.
636,bc01,1,,John took Bill to be a fool.
637,bc01,0,*,John concluded Bill to be a fool.
638,bc01,1,,Give the bottle to the baby full.
639,bc01,0,*,Give the bottle to the baby awake.
640,bc01,1,,Give the baby the bottle full.
641,bc01,0,*,Give the baby the bottle awake.
642,bc01,1,,Rub the cloth on the baby torn.
643,bc01,0,*,Rub the cloth on the baby asleep.
644,bc01,1,,Rub the baby with the cloth torn.
645,bc01,0,*,Rub the baby with the cloth asleep.
646,bc01,1,,Dry the baby with the cloth asleep.
647,bc01,0,*,Dry the baby with the cloth torn.
648,bc01,0,*,The cup knocked the stone apart.
649,bc01,1,,The stone knocked the cup apart.
650,bc01,1,,The cup smashed apart against the stone.
651,bc01,1,,The stone smashed the cup apart.
652,bc01,1,,The tank filled with petrol out of the pump.
653,bc01,1,,The cup emptied of water onto the ground.
654,bc01,1,,John included her name in the list.
655,bc01,1,,John rolled the ball from the tree to the bush.
656,bc01,1,,John tapped the bottle of some water.
657,bc01,1,,John gave Bill the book.
658,bc01,1,,John got the book from Bill.
659,bc01,0,*,John gave Bill of the book.
660,bc01,1,,We have someone in the living room.
661,bc01,1,,John is very fond of Mary.
662,bc01,1,,Mary laughed at John.
663,bc01,1,,The ship sank beneath the waves.
664,bc01,1,,Mary considers John a fool and Bill a wimp.
665,bc01,1,,John regards professors as strange and politicians as creepy.
666,bc01,1,,Sue put the books on the table and the records on the chair.
667,bc01,1,,Harriet gave a mug to John and a scarf to Vivien.
668,bc01,1,,I expect John to win and Harry to lose.
669,bc01,1,,You eat the fish raw and the beef cooked.
670,bc01,1,,They told Sue who to talk to and Virginia when to leave.
671,bc01,1,,"Smith loaned, and his widow later donated, a valuable collection of manuscripts to the library."
672,bc01,1,,"Sue moved, and Mary also transferred, her business to a different location."
673,bc01,1,,"I succeeded in convincing, even though John had failed to persuade, Mary not to leave."
674,bc01,1,,"We didn't particularly like, but nevertheless ate, the fish raw."
675,bc01,1,,"Flo desperately wants, though she doesn't really expect, the Miami Dolphins to be in the play-offs."
676,bc01,1,,John learned French perfectly.
677,bc01,1,,Bill recited his lines poorly.
678,bc01,1,,Mary plays the violin beautifully.
679,bc01,0,*,John perfectly learned French.
680,bc01,0,*,Bill poorly recited his lines.
681,bc01,1,,John learned French immediately.
682,bc01,1,,Bill recited his lines slowly.
683,bc01,1,,Mary will play the violin soon.
684,bc01,1,,John immediately learned French.
685,bc01,1,,Bill slowly recited his lines.
686,bc01,1,,Mary will soon play the violin.
687,bc01,1,,John immediately learned French perfectly.
688,bc01,1,,John learned French perfectly almost immediately.
689,bc01,1,,John learned French perfectly immediately.
690,bc01,0,*,John perfectly learned French immediately.
691,bc01,0,*,John learned French immediately perfectly.
692,bc01,0,*,"Clearly, John immediately will probably learn French perfectly."
693,bc01,0,*,"Immediately, John probably will clearly learn French perfectly."
694,bc01,0,*,"Clearly, John perfectly will immediately learn French probably."
695,bc01,0,*,John perfectly rolled the ball down the hill.
696,bc01,1,,John rolled the ball perfectly down the hill.
697,bc01,1,,John rolled the ball down the hill perfectly.
698,bc01,0,*,John perfectly shot the ball.
699,bc01,1,,John shot the ball perfectly.
700,bc01,0,*,John intimately spoke to Mary.
701,bc01,1,,John spoke intimately to Mary.
702,bc01,1,,John spoke to Mary intimately.
703,bc01,1,,John spoke French intimately to Mary.
704,bc01,1,,John spoke French to Mary intimately.
705,bc01,1,,Mary jumped the horse perfectly over the last fence.
706,bc01,1,,Mary jumped the horse over the last fence perfectly.
707,bc01,0,*,John spoke intimately French to Mary.
708,bc01,0,*,John spoke to Mary French.
709,bc01,0,*,Mary persuaded to leave John.
710,bc01,0,*,The lions ate raw the meat.
711,bc01,0,*,Mary persuaded that he should rest Bill.
712,bc01,1,,We consider the men all fools.
713,bc01,1,,We consider the men all totally crazy.
714,bc01,0,*,I saw the men all.
715,bc01,0,*,The men were arrested all.
716,bc01,0,*,The men arrived all.
717,bc01,1,,The teacher ordered the two boys both to pay close attention.
718,bc01,1,,They returned the books all to their owners.
719,bc01,1,,We painted the chairs all red.
720,bc01,1,,The trainer fed the steaks all to the lions.
721,bc01,0,*,Bill proud of himself John doesn't consider.
722,bc01,0,*,Home was gone by John.
723,bc01,1,,Mary left the room angry.
724,bc01,0,*,The room was left angry by Mary.
725,bc01,0,*,The room was left angry.
726,bc01,1,,John resembles Bill.
727,bc01,0,*,Bill is resembled by John.
728,bc01,1,,The package weighed 10 lb.
729,bc01,0,*,10 lb was weighed by the package.
730,bc01,1,,This book cost $10.
731,bc01,0,*,$10 was cost by this book.
732,bc01,1,,The book cost John $10.
733,bc01,0,*,John was cost $10 by the book.
734,bc01,0,*,John is impressed by Bill as pompous.
735,bc01,0,*,The boys were made a good mother.
736,bc01,0,*,The boys were made a good mother by Aunt Mary.
737,bc01,0,*,The kids were failed by Max as a father.
738,bc01,0,*,The kids were failed as a father.
739,bc01,0,*,The men were struck by the idea as nonsense.
740,bc01,0,*,The men were promised to leave.
741,bc01,0,*,He impresses his friends all as pompous.
742,bc01,0,*,Aunt Mary made the boys all a good mother.
743,bc01,0,*,Max failed the kids all as a father.
744,bc01,0,*,Frank promised the men all to leave.
745,bc01,0,*,We proclaimed to the public John to be a hero.
746,bc01,1,,We proclaimed John to the public to be a hero.
747,bc01,0,*,We proclaimed sincerely John to be a hero.
748,bc01,1,,We proclaimed John sincerely to be a hero.
749,bc01,0,*,We proclaimed sincerely to the public John to be a hero.
750,bc01,1,,We proclaimed John sincerely to the public to be a hero.
751,bc01,0,*,They represented to the dean Mary as a genuine linguist.
752,bc01,1,,They represented Mary to the dean as a genuine linguist.
753,bc01,0,*,They represented seriously Mary as a genuine linguist.
754,bc01,1,,They represented Mary seriously as a genuine linguist.
755,bc01,1,,They represented Mary seriously to the dean as a genuine linguist.
756,bc01,0,*,We proved to the authorities Smith to be the thief.
757,bc01,0,*,We proved conclusively Smith to be the thief.
758,bc01,1,,We proved Smith conclusively to be the thief.
759,bc01,0,*,We proved conclusively to the authorities Smith to be the thief.
760,bc01,1,,We proved Smith conclusively to the authorities to be the thief.
761,bc01,1,,The gardener watered the tulips flat.
762,bc01,1,,The grocer ground the coffee beans to a fine powder.
763,bc01,1,,They painted their house a hideous shade of green.
764,bc01,1,,The joggers ran their Nikes threadbare.
765,bc01,1,,The kids laughed themselves into a frenzy.
766,bc01,1,,He coughed his handkerchief completely soggy.
767,bc01,1,,They fed the meat to the lions raw.
768,bc01,0,*,The lions ate at the meat raw.
769,bc01,1,,We love them.
770,bc01,0,*,We love they.
771,bc01,0,*,We love their.
772,bc01,0,*,Us love their.
773,bc01,1,,Our love they.
774,bc01,1,,Our love them.
775,bc01,1,,Our love their.
776,bc01,0,*,he belief that Mary kissed Bill is mistaken.
777,bc01,0,*,him belief that Mary kissed Bill is mistaken.
